video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,url,title,description,hashtags,views,likes,comments,audio_path,Transcript,Translate
FUq0--xoixI,180,3633,3439,1920,1080,25.0,25.0,h264,People & Blogs,https://www.youtube.com/watch?v=FUq0--xoixI,Ella confió en un amigo y la traicionó,"Noticias relacionadas con el tema: 25 de mayo de 2013 Seis menores han sido detenidos por distribuir un vídeo y fotografías de contenido inapropiado protagonizado por dos niñas.    Su difusión fue rápidamente eliminada gracias a la actuación del Grupo de Redes Sociales de la Policía y de la BIT.   De forma paralela, los internautas alertaron igualmente a través del perfil en Twitter de @policia de la circulación de esta misma grabación. El equipo de Redes Sociales de la Policía se puso en contacto con la Brigada de Investigación Tecnológica para que se iniciaran las pesquisas para identificar a los responsables y a las víctimas.  http://www.televisionalternativa.com Television Alternativa Servicios Audiovisuales y de Producción","danger, facebook, networks, celular, dangerous, trusted, whatsapp, movil, alternativa, selfies, youtube, fad, fotos, teenagers, chicas, game, google, adolescentes, television, teens",4601,11,1,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FUq0--xoixI.mp3,"Hola, me llamo Carmen y soy víctima de la red. Todo empezó como un juego. Yo no lo vi. Niprotante quería que era como una tontería como cuando conoces a un chico y poco a poco empiezas a hablar con él. Te haces una amiga, se gana tu confianza y crees que no puede hacerte nada malo. Entonces, un día te pide una foto y se la manda. Así, poco a poco, empiezas a hacerte fotos más provocativas y ¿Algúo? ¿Chiro? Realmente tú crees que a ti no te va a pasar? Que es algo que le pasa a las demás. ¡Venga! en que no revelen sus datos personales a gente que hayan conocido en chats, redes sociales, Facebook, etc. Pregunten el periódicamente los contactos que van agregando a sus cuentas de mensajería instantánea. Sobre todo van a les entender que todo lo que se graba en la red y entra jamás sale de ella. Porque cuando algo queda grabado en una red, jamás puedes llegar a saber hasta dónde puede llegar, qué lo puede ver. Por eso lo llaman redes.","Hi, my name is Carmen and I'm victim of the web. Everything started as a game. I didn't see it. It was important to me that it was like a nonsense. When you meet a boy and you start talking to him little by little, you become his friend, you gain your confidence and you think you can't do anything bad. Then one day I ask you for a photo and you send it. Little by little you start taking more provocative photos Yes, and you send her a video. Hi, my name is Carlos and I was Carmen's partner at the institute. She sent me some pictures, very strong, naked. So I sent them to my colleague. My friend and I thought, let's stay with her. A girl who sends this type of pictures, she must like it. Call her, call her to see what she says. We stayed with her. The big problem with this is that Do you really think that this is not going to happen to you? That it's something that is going to happen to you? Nah, it's not going to happen. Nah, what's up? Look, this is my colleague. We saw the message that he sent us. From the photo. Both, yes. And we proposed to him to do it live. But he didn't want it anymore. He was angry. You wouldn't like to do it? So we told him that if he didn't do it, he would have destroyed the whole world. Come on, man. Come on, I'm sending the message to the whole world. If not, you won't see it. It was the worst experience of my life. I will never be able to love anyone. in which they do not reveal personal data to people who have known chats, social networks, Facebook, etc. Ask periodically the contacts they are adding to their instant messaging accounts. Above all, they will understand that everything that is recorded on the network and enters never comes out of it. Because when something is recorded on a network, you can never know where it can come from, what it can see. That's why they call it networks."
FVZ6-I3vMmA,462,489,360,480,360,29.97,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=FVZ6-I3vMmA,Maayan Cidade Jardim - Barra da Tijuca - www.cidadejardimbarra.com,"WWW.CIDADEJARDIMBARRA.COM  Agende sua visita: (21) 3149-3200  E-mail: comercial@vendalancamentosrj.com.br  A Venda Lançamentos RJ é uma empresa voltada para atendimento ao mercado imobiliário do Rio de Janeiro.   Consolidada pela sua experiência, a Venda Lançamentos RJ é garantia de qualidade nos serviços de consultoria imobiliária.  Destaca-se pelo acesso a todos os lançamentos e pré-lançamentos, comerciais ou residenciais, assim como lotes, terrenos e casas em todo o Rio de Janeiro.  Contamos com profissionais qualificados que estão à sua disposição para assessorá-lo(a) na compra de uma residência, ou na realização de um bom investimento.  Venda Lançamentos RJ pensado por especialistas, desenvolvido para você!","maayan, mayaan barra da tijuca, mayaan barra, cidade jardim, cidade jardim barra da tijuca, maayan cidade jardim barra, abelardo bueno imoveis, maayan cidade jardim, cidade jardim barra, abelardo bueno, barra da tijuca, mayan, mayan barra, mayan barra da tijuca, mayaan cidade jardim, mayan cidade jardim barra, mayan cidade jardim",144,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FVZ6-I3vMmA.mp3,"Barra da Tijuca, um bairro que não para de evoluir. Palco de grandes investimentos para a Copa de 2014 e as Olimpíadas de 2016, o local tornou-se um dos pontos mais desejados e valorizados do Rio de Janeiro. E este cenário se amplia e se consolida com a implantação de novos corredores viários, como a Transcarióca, Transoeste e Transolímpica, que vão interligar a Barra a qualquer ponto da cidade. A Avenida Abelardo Bueno, com seu paisagismo exuberante e as fontes da Barra, foi eleita a Avenida Mais Bonita da cidade. É bem ali, as suas margens, que o centro metropolitano ganha vida e se torna um novo polo para trabalho, moradia, lazer e entretenimento na Barra. Neste coração pulsante da Barra, a RJ Zessirela, a Carvalho Hoskin e a e a CCP conceberam o Shopping Metropolitano com mais de 44 mil metros quadrados de ABL e um mix completo de lojas, serviços e entretenimento que atenderá um público de mais de um milhão de pessoas em sua área de influência. Ao lado do centro metropolitano está a cidade de Jardim com bairro planejado, seguro e tranquilo, com paisagismo encantador e um lazer inspirado na vida de bairro que valoriza o convívio e a a integração com a natureza. O mundo à parte que a RJ, Zercirela e Carvalho Rosquim estão construindo na barra. E neste mundo à parte, opções para viver bem não faltam. Reserva Jardim, Reserva do Parque e Magistique já foram lançados com grande sucesso nesse barro exclusivo. Agora, o Cidade Jardim apresenta seu novo lançamento, um empreendimento que harmoniza o clássico com o moderno e vai oferecer serviços exclusivos na sociedade. para que tudo funcione e para que os moradores possam desfrutar do conforto e das opções de lazer sem se preocupar. O empreendimento contará com serviços básicos e inclusos no condomínio, como o Daily Clean, uma limpeza básica do apartamento, com SIERG, segurança e acesso 24 horas, central de limpeza, entre outros, e serviços Paper Use pagos apenas quando utilizados. Arquitetura de Mayan traz a inspiração clássica com a imponência do moderno. Logo na entrada do condomínio, você e seus visitantes são recebidos de uma maneira grandiosa pelos portões monumentais, pela praça de chegada e por elegantes lobes decorados por Débora Guiar. No Mayan, a água está presente no seu cotidiano para que você se sinta renovado a cada dia. O envolvente exclusivo paisagismo desperta e um mundo novo de sensações proporcionadas pela água. Mais de 1450 metros quadrados de água totalmente integrado ao paisagismo e lazer de todo o encendimento. Uma combinação única. São diversos espaços para recarregar as energias. Um conjunto de belas piscinas totalmente integradas ao verde torna um espaço convidativo a momentos de bem-estar. Piscinas de Biribol. Piscina infantil. Viscina com raia de 50 metros com decimolhado, um belo redário sobre espelhos d'água, tudo integrado ao ar livre com palmeiras. Espacios de sonho e encantamento, como os lounge sobre espelhos d'água, são um privilégio para os moradores que podem aproveitar melhor o seu tempo no gourmet ao ar livre e no bar maillac com seu terraço super charmoso. E o convívio na churrasqueira e no forno de pizza e o gazebo de jogos e salão de jogos para diversão. No Mayan, a academia e spinning ao ar-lidre complementam o lazer. Brindar a vida com charme e sofisticação fica mais fácil no salão de festas e salão gourmet. E você ainda pode contar com serviço facilites para organizar a festa. inter particular para a parte do seu dia a dia. E para o bem-estar do corpo são várias as opções. Fitness, Pilates, yoga e dinástica localizada. E ainda quadra de squash. E as crianças também precisam de espaço para brincar. Por isso foram concebidos espaços exclusivos, como a Brinquedo Teca e o Playground ao Ar Libre. de plantas inteligentes e espaços projetados para todas as necessidades. Nos apartamentos de dois ou três quartes de 69 a 86 metros quadrados, uns serviços exclusivos buy facilities home. No maia, viver bem é também sinônimo de conforto, segurança e tranquilidade para você e sua família. Venha viver plenamente.","Barra da Tijuca, a neighborhood that does not stop evolving. A stage of great investments for the 2014 Cup and the 2016 Olympics, the place became one of the most desired and valued points of Rio de Janeiro. And this scenario expanded and consolidated with the implementation of new viary corridors, such as Transcarioc, Trans-Oeste and Trans-Olympic, which will interlink the bar to any point in the city. The Abelardo Bueno Avenue, with its exuberant landscape and the bar's sources, was the most beautiful avenue in the city. It is well there, on its margins, that the metropolitan center wins life and becomes a new place for work, housing, leisure and entertainment in the bar. In this pulsating heart of the bar, RJ Zecirela, Carvalho-Rosquen and and the CCP conceived a shop in metropolitan with more than 44 thousand square meters of ABL and a complete mix of stores, services and entertainment that will serve a public of more than a million people in their area of influence. Next to the metropolitan center is the city of Jardim, a planned neighborhood, quiet and quiet, with an enchanting landscape and a leisure inspired by the neighborhood life that values the living and the The World Apart, which the RJ, Zerceréle and Carvalho Rosquim are building in the bar. And in this World Apart, options to live well do not lack. Reserva Jardim, Reserva do Parque and Magistique have already been launched with great success in this exclusive bar. Now, the City of Jardim presents its new launch, an entrepreneurship that harmonizes the classic with the modern and will offer exclusive services in the city. This is the evolution. This is Mayan. The evolution of living well. Mayan means a source of water and also an evolution. The evolution we seek to live better. Living well in Mayan will be able to enjoy a spectacular leisure with the same services you find in hotels. The Facilitis Bay RJZ Cirela is present in all Mayan spaces so that everything works and so that the residents can enjoy comfort and leisure options without worrying. The business will have basic services included in the condominium such as Daily Clean, a basic cleaning of the apartment, with Sierge, security and access 24 hours, cleaning center, among others, and Payment Payment Papers and Services only when used. The architecture of Mayan brings the classical inspiration with the imponence of the modern. Right at the entrance of the condominium, you and your visitors are received in a grand manner by the monumental gates, by the arrival square and by elegant lobs decorated by Deborah Guiar. In Mayan, the water is present in your daily life so that you feel renewed every day. The involving and exclusive landscape It is a new world of sensations provided by water. More than 1450 square meters of water, fully integrated to the landscape and the leisure of all the understanding. A unique combination. There are several spaces to recharge the energies. A set of beautiful pools fully integrated into the green, makes the place a inviting place for moments of well-being. Beer and Ball pools. And children's pool. A 50-meter-long pool with a wet deck, a beautiful water mirror, all integrated into the free air with palm trees. The spaces of dream and love, such as the lounge under the water mirrors, are a privilege for the residents who can enjoy their time better in the gourmet, the free air, and in the Mayan bar with their super charming terrace. And the living room in the barbecue and in the pizza oven, and the basketball and game room, for fun. for the individual part of their day to day. And for the well-being of the body, there are several options. Fitness, Pilates, Yoga and Gymnastics, and even Squash. And the children also need space to play. That's why they were designed for exclusive spaces, such as the playground and the free-air playground. And only here, the evolution brings the practice of in the apartment of 2 or 3 quarters, of 69 to 86 square meters, a service exclusively by Facilities Home. In the morning, live well and also synonymous with comfort, security and tranquility for you and your family. Come live fully."
FWZW-mjUwDc,135,569,474,854,480,29.92,0.0,h264,Education,https://www.youtube.com/watch?v=FWZW-mjUwDc,M2U00064, ,M2U00064,12,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FWZW-mjUwDc.mp3,各位導師 各位同學大學徒中大學徒中大學徒辦浪風生氣的大聲叫著我跟進跑道於是刷牙洗眼之後徒時整個人感到神奇氣爽連牌換上披風穿套褲子背上書房踏出家門守在路上正正的 兩邊撥起來我無知不覺地將不自作起來手往口來操好讓自己平衡些車子一台 六一台的 友善大門路路上的行人也越來越多有的感受上班有的感受上學還有的人在買早前寫一三十字那是很熟悉的一座是有的可能就可以知道不理會這個不符的確實上除了真相思的並無等到努力一起聽到了我們熟悉的少女那是由反顧老師學校的轉動隊好像到最後是今天美好的開始我的年結束謝謝大家,"Everyone, teachers, students, teachers, students, teachers, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students, students,"
FcRy-MJgo6g,95,2686,2552,1920,1080,29.92,29.96,h264,Entertainment,https://www.youtube.com/watch?v=FcRy-MJgo6g,Pres of Jewelry Manufacturers Exchange discusses the gold m,"Interview with Nicole Kellogg, President of Jewelry Manufacturers Exchange talking about the current gold market.  www.cash4goldjme.com","dallas, gold market, texas, plano, jewelry, Carrollton",19,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FcRy-MJgo6g.mp3,"Welcome to Business Profile TV, the show that highlights companies, products and services and brings them directly to you. I'm Hilary Kennedy. Today we're going to be talking with Nicole Kellogg, president of jewelry manufacturers exchange. So tell me a little bit about what's going on in the gold market right now. Absolutely. So experts are all speculating on why the market is doing what it's doing. Nobody really knows for sure why, but what we do know is that gold and silver and platinum as well are skyrocketing in price. the market is just increas and platinum and silver every that means for consumers is really the right time for gold. They're jewelry that' in the jewelry box for y and they never wear. It's more than it was five, 10 years ago, even two now is the right time to do it. selection and the customer s with us today. Thanks Hilary. Well and thank you for joining us and we'll see you next time.","Welcome to Business Profile TV, the show that highlights companies, products and services and brings them directly to you. I'm Hillary Kennedy. Today we're going to be talking with Nicole Kellogg, President of Jewelry Manufacturers Exchange. So tell me a little bit about what's going on in the gold market right now. Absolutely. So experts are all speculating on why the market is doing what it's doing. Nobody really knows for sure why, but what we do know is that gold and silver and platinum as well are skyrocketing in price. the market is just increase in the value of gold and platinum and silver every day. And so what that means for consumers is that now is really the right time for them to cash in their old gold. They're jewelry that's been sitting in the jewelry box for years and years and they never wear. It's worth so much more than it was five, ten years ago, even two years ago, that it's now is the right time to do it. It sounds like the selection and the customer service at jewelry manufacturers exchange is unmatched. Thank you so much for sharing. with us today. Thanks, Hillary. Well, and thank you for joining us and we'll see you next time."
FeAe-kmORno,226,1121,1015,640,480,25.0,0.0,h264,Comedy,https://www.youtube.com/watch?v=FeAe-kmORno,Festa do PT. Não me convidaram porquê?,"Essa turma comprou muito no Makro, filmou com equipamento que pertencia a Prefeitura de Serrana, fez chacota e ficou conhecida com a turma da farra do pt.","pt, candidatos, fred, makro, garavazzo, público, dinheiro, ticalão, roubo, festa, 2012, sacanagem, prefeitura, nelson, farra, com, vilella, corrupção, serrana, eleições, prefeito",4578,21,5,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FeAe-kmORno.mp3,"Eu sei, mas deixa eu falar uma coisa importante. Pode deixar sua máquina não. Só filmando, lá vai cá a gente. Só filmando, é? Só filmando, viado.","Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! Look at that! I'm going to get this package, I'll give it to him. You lost, you're right. I know, but let me tell you something important. You can't let the machine run. You can't let it run. This package is not... You're going to win, man. You're going to win, man. Good morning, good morning, good morning! Look at the fire, the fire! The truck's fire! I'll show you the machine. Wait, tomorrow I'll show you. I lost the respect, huh? No, you said it was a serious matter. After the mine of the prefecture, I gave it to you, but it was not the idea of the project. I'll tell you, I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I'll tell you, I'll tell you. I'll tell you, I It's filming, man!"
FjwL-Zlvh7E,463,310,210,640,480,29.97,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=FjwL-Zlvh7E,wolverine the end//wolverine logan review.wmv,review of wolverine the end and wolerine logan comic,"old, end, man, wolverine, logan, eduardo, vaughan, comic, review, jenkins, 100, the, paul, bullets, risso, brian",5878,29,10,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FjwL-Zlvh7E.mp3,"What is up YouTube this is juggernaut 44 coming back at you with a another review, okay? This is gonna be a dual review Starring Wolverine the first book is Wolverine the end by Paul Jenkins the second book is Wolverine Logan Short mini series by Brian K Vaughan and Eduardo Riso I'm not going to talk about the art. he has a brother a good comic book. but he's still able to take on ninjas and super powered beings and whatnot as if he's still young. It really just doesn't fit at all. Avoid this at all costs. If you want to pick up the last Wolverine story, like a good old Wolverine story showing that the character is old, I would say pick up old man Logan by Mark Miller. Brian K. Vaughn's you probably know him from the Renderways. He does a good job on this book as well As far as story goes the story first starts out generically as any other Wolverine story or a lot of Wolverine stories do It starts off with Wolverine in Japan going back. It looks like he's meeting somebody for a fight, you know And then later on we learn that in a flashback that this story began in World War two with Wolverine being captured by the Axis power or by the Nazis I guess and He's bunked with this M8 the M8 and Wolverine escape They find this woman the M8 wants to kill the woman because she is with the Japanese enemies. Explores the relationship with Wolverine and this woman it's written very well pick this up by all means Now the conflict comes by with this Wolverine this I mean this woman is basically slain by the MA he comes back and Kills her And then Wolverine basically faces off with this guy in regards to an act of revenge days I mean in a book by Mark Mark Gringrower or whatever in the pages of Wolverine he survives explosion and is able to revitalize himself from from just bone so apparently Wolverine is just indestructible but pick this up is well worth the read Brian Kayvon doesn't disappoint Eduardo Rizzo doesn't Disappoint and that's the review as far as the old man the Wolverine the end story I give that shit a fucking one out of ten the second story Wolverine Logan by Brian K. Vaughan and Edward Rizzo I give that a Eight out of ten, so that's my review. Thank you for your time Hope to see you later. Please give me a comment on my review. Let me know how I'm doing and I I appreciate that.","What is up YouTube this is juggernaut 44 coming back at you with a another review, okay? This is gonna be a dual review Starring Wolverine the first book is Wolverine the end by Paul Jenkins the second book is Wolverine Logan Short mini series by Brian K Vaughan and Eduardo Riso Let's get to the bad first. he has a brother. but he's still able to take on ninjas and super powered beings and whatnot as if he's still young. It really just doesn't fit at all. Avoid this at all costs. If you want to pick up the last Wolverine story, like a good old Wolverine story showing that the character is old, I would say pick up old man Logan by Mark Miller. Brian K. Vaughn's you probably know him from the Renderways. He does a good job on this book as well As far as story goes the story first starts out generically as any other Wolverine story or a lot of Wolverine stories do It starts off with Wolverine in Japan going back. It looks like he's meeting somebody for a fight, you know And then later on we learned that in a flashback that this story began in World War two with Wolverine being captured by the Axis power or by the Nazis I guess and He's bunked with this M8 the M8 and Wolverine escape They find this woman The M8 wants to kill the woman because she is with the Japanese enemies. Explore the relationship with Wolverine and this woman. It's written very well. Pick this up by all means Now the conflict comes by with this Wolverine this I mean this woman is basically slain by the MA he comes back and Kills her and then Wolverine basically faces off with this guy in regards to an act of revenge. days I mean in a book by Mark Mark Gringrower or whatever in the pages of Wolverine he survives explosion and is able to revitalize himself from from just bone so apparently Wolverine is just indestructible but pick this up is well worth the read Brian Kayvon doesn't disappoint Eduardo Rizzo doesn't Disappoint and that's the review as far as the old man the Wolverine the end story I give that shit a fucking one out of ten the second story Wolverine Logan by Brian K. Vaughan and Edward Rizzo I give that a Eight out of ten, so that's my review. Thank you for your time Hope to see you later. Please give me a comment on my review. Let me know how I'm doing and I I appreciate that."
FkE8-djLCqQ,253,441,393,320,240,29.97,0.0,h264,Music,https://www.youtube.com/watch?v=FkE8-djLCqQ,Love Fine с новой программой в Кофте,,"клуб маяковский, казань, Walking down the street, fine, concert, live, love, kazan, Love-fine, желтая кофта",170,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FkE8-djLCqQ.mp3,"Well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well,","Well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well, well,"
FlD1-UTNC9A,169,939,875,854,480,25.0,0.0,h264,People & Blogs,https://www.youtube.com/watch?v=FlD1-UTNC9A,الشام العدية اهداء ابناء داعل,هدية أبناء داعل وحرائرداعل لرجال سوريا؟، هذا العمل هدية لتراب سوريا، شدوا الهمة يارجال,"الهمة, سوريا, رجال, وفيها., ابناء, داعل, منها, شدوا, يارجال",347,5,1,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FlD1-UTNC9A.mp3,بسم الله الرحمن الرحيم الله يبقى الله يرجال تمشي وبما يلبس لحاة برافع عن أهل وغرض ودفتيهم بروعه الله يرجال تمشي وبما يلبس لحاة برافع عن أهل وغرض ودفتيهم بروعه شاة ناشأ بطنن نمشيك للرجولي شامر شامر بالشامر,"In the name of God, the most Gracious, the most Merciful. God is great!"
FnPI-8364kQ,458,2897,2742,1280,720,29.97,29.97,h264,People & Blogs,https://www.youtube.com/watch?v=FnPI-8364kQ,Update! my mods and stuff..., ,"soon, stuf, he´s, he, minecraft, 1.2.5, telling, play, is, and, let´s, for, begin, whinozt, mods, you",5,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/FnPI-8364kQ.mp3,"Hello guys, we're not here again and Don't kill me but I'm back now I've stopped working if you saw my vlog I'm not working anymore. I did my two weeks. I'm done. I bought Diablo I played it like a mother trucker So I haven't been posting Turn that off. I'm just gonna put on some nifty armor for you guys so you can like oh he looks so sexy he looks so sexy you want to touch my sexy buddy no sorry um but yeah this is my house I just wanted a nice place to talk to you guys be like oh hello and this is all this is legit even that fucking chimney and that took ages except the smoke I wanted to make it First layer again I clean it out pretty nicely Pretty nicely if I may say so So yeah That's what I've been doing I have installed a few mods I was like okay My world keeps getting like deleted and obstructed and whatnot so I am going to Oh no I am going to install like list the ones I want and then install them and then like Don't mess with mods anymore. Don't do it kids. It's bad for your grandma. So we're gonna start off with With with Spawning some tools you can use you can use stone shovel pickaxe and axe Look now I highlight this and then I punish the ground it uses the chivalre Punch the wood it uses the axe I punched the stone it uses the pickaxe So the switcher mod I had that installed the Switcher mood. It's nice. It is pretty nice if I must say so What else what else? Switcher mod too many items mod Yeah, right one more mod This one and this is gonna make you shiver Oh, I didn't need to make- I only wanted one. God damn it. Portal gun. Yeah, from Portal like two, so you like- Oh, that's one and- That's two. Hmm. Fraps. Why you make it lag? Usually you can see through them, but I don't know if Fraps just wanted to fuck with me, but you just jump in here, jump out here. My computer don't like this mod because it takes a lot of freaking effort for it to work But yeah, there you have it That is my mod My mods, uh, tumor items, switch mod and this QB mod I wonder what that is It's colorless almost What the douche? Oh, I thought I was on fire. So that's Nifty. That's all nice and dandy. Cow. Damn it. Come out from that cow. So... No cow. Serious face. Look at him. He's so cute. Okay, now die. Fuck you. I'm sorry about that. I will render this out now this little announcement thing and Yeah, after that. Oh, they are after that. I think I will start on a new let's play thingy so Keep your eyes in your sub box if you're subscribed. Otherwise You should subscribe Why does it keep doing that? I don't fucking know Apparently, let's check the portal gun makes it like pretty hard with the switch em on so okay uh thanks for it shut up apparently uh no thanks for watching guys and we will get to this playthrough in uh like half an hour maybe so stay tuned for that and i will see you next time adios oops i failed adios","Hello guys, we're not here again and Don't kill me but I'm back now I've stopped working if you saw my vlog I'm not working anymore. I did my two weeks. I'm done. I bought Diablo I played it like a mother trucker So I haven't been posting Turn that off. I'm just gonna put on some nift armor for you guys so you can like oh he looks so sexy he looks so sexy you want to touch my sexy buddy no sorry but yeah this is my house I just wanted a nice place to talk to you guys be like oh hello and this is all this is legit even that fucking chimney and that took ages except the smoke I wanted to make it some cobweb smoke First layer again I clean it out pretty nicely Pretty nicely if I may say so So yeah That's what I've been doing I have installed a few mods I was like okay My world keeps getting like deleted and obstructed and whatnot so I am going to Oh no I am going to install like list the ones I want and then install them and then like Don't mess with mods anymore. Don't do it kids. It's bad for your grandma. So we're gonna start off with With with Spawning some tools You can use you can use stone shovel pickaxe and axe Look now I highlight this and then I punish the ground it uses the chivalre Punch the wood it uses the axe I punched a stone. It uses the pickaxe So the switcher mod I had that installed the Switcher mood. It's nice. It is pretty nice if I must say so What else what else? Switcher mod too many items mod Yeah, right one more mod This one and this is gonna make you shiver Oh, I didn't need to make... I only wanted one. God damn it. Portal gun. Yeah, from Portal like two, so you like... Oh, that's one and... That's two... Hmm. Fraps. Why you make it lag? Usually you can see through them, but I don't know if... Fraps just wanted to fuck with me, but you just jump in here, jump out here. My computer don't like this mod because it takes a lot of freaking effort for it to work But yeah, there you have it That is my mod my mods to my items switch mod and this QB mod I wonder what that is It's colorless almost What the douche? I thought I was on fire. So that's nifty. That's all nice and dandy. Cow. Damn it. Come out from the cow. So... No cow. Serious face. Look at him. He's so cute. Okay now, die. I'm sorry about that. I will render this out now this little announcement thing and Yeah, after that. Oh, they are after that. I think I will start on a new let's play thingy so Keep your eyes in your sub box if you're subscribed. Otherwise You should subscribe Why does it keep doing that? I don't fucking know Apparently, let's check the portal gun makes it like pretty hard with the switch em on so okay thanks for it shut up apparently no thanks for watching guys and we will get to this playthrough in a half an hour maybe so stay tuned for that now we'll see you next time adios oops I failed adios"
Fp88-uBqhao,332,321,209,320,240,24.0,24.0,h264,Science & Technology,https://www.youtube.com/watch?v=Fp88-uBqhao,Vídeo Digital - DRC Treinamentos (Paulo Adorni),"Curta produzido por Paulo Adorni ex-aluno DRC  ""Cheguei ao DRC curioso para fazer o treinamento de Final Cut e acabei fazendo toda a formação professional de Vídeo Digital. Os cursos do DRC foram um diferencial quando me mudei pra Nova York e entrei na New York Film Academy.  Desde então participei de produções indicadas ao Festival de Cannes e ao Miami ShortFilm Festival. Profissionalismo, seriedade e competência estão presentes nos programas oferecidos pelo DRC. Para mim foi onde tudo começou.""   Paulo Adorni.  ______________________________________________________________________________________________________________________   O DRC não é somente uma escola de informática e sim um centro de treinamento ESPECIALIZADO em computação gráfica, atuando nas áreas de: Animação 3D, Desktop Publishing, Web, Vídeo e Áudio Digital.  Cursos de: After Efects | Avid Express Pro | Oficina de Vídeo |Final Cut | Premiere | Davinci | Pro Tools | e muitos outros.  Acesse: www.drc.com.br","Web, AutoDesk, Adobe, Cursos, Maya, Corel, Vídeo, Áudio, Gráfica, 3D, Digital, DTP, Computação, Treinamentos, photoshop, Apple, Finalcu",1718,0,0,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Fp88-uBqhao.mp3,その速くの走っている人は 見えていないのあるのに戦争で全ての男性が 白のワン 辛いことを,There are people who never saw that fast race. It's hard to know all the men in the war.
Fqjp-56QKnQ,138,316,250,320,238,29.97,0.0,h264,Music,https://www.youtube.com/watch?v=Fqjp-56QKnQ,Duo Mongelos - Torales, ,"paraguayo, polca, music, paraguay, musica",24977,65,5,/content/drive/MyDrive/EGBI222_Group Project_1/audio/Fqjp-56QKnQ.mp3,"Ay poh amoitas se foto y te pregunto la corresedad Desenvento y se desprecia mi upendesir Tajantecer, rosadela, me causare y goasir Donde ya haré jonsare y el yo kawai Noticia triste de cargamento para la upendesir Tajantecer","Oh, poor Amoeita, you're going to run away from me. Get down on your feet, get down on your feet, and go up and down. Go up and down, you know, I'll cause you a big trouble. Where I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get you, I'll get"
